username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-08-21 22:37;0;0;"Love is unconditional and no limitations of space...... A scene from a relief camp in Kerala. #keralapolice #keralaflood #keralafloods #kerala #standwithkerala #flood #doforkerala #keralafloodrelief #prayforkerala https://www. facebook.com/10019401007243 8/posts/1889151451176676/ …";;;#keralapolice #keralaflood #keralafloods #kerala #standwithkerala #flood #doforkerala #keralafloodrelief #prayforkerala;"1031950872119402496";https://twitter.com/IIEMS_/status/1031950872119402496
;2018-08-21 22:33;0;0;"Any mention about Army???? This is how far drawn this man is from reality... or is it deliberate??? #KeralaFloods #KeralaFloodRelief #keralaflood #army";;;#KeralaFloods #KeralaFloodRelief #keralaflood #army;"1031950012882866177";https://twitter.com/idi8s_Xpozed/status/1031950012882866177
;2018-08-21 22:33;0;0;"Condolences from The British QUEEN #KeralaFloods #Kerala #KeralaFloodRelief #KeralaFlood Link ::: https://www. royal.uk/her-majestys-m essage-condolence-his-excellency-ram-nath-kovind-president-republic-india … See this: @ANI @timesofindia @MomentsIndia @BBCIndia @IndiaToday @PTI_News @PTTVOnlineNews @CNNnews18 @News18Kerala @TheQuint @CMOKerala @TwitterIndia @ANI pic.twitter.com/kWLQT8DwyY";;@ANI @timesofindia @MomentsIndia @BBCIndia @IndiaToday @PTI_News @PTTVOnlineNews @CNNnews18 @News18Kerala @TheQuint @CMOKerala @TwitterIndia @ANI;#KeralaFloods #Kerala #KeralaFloodRelief #KeralaFlood;"1031949889498841088";https://twitter.com/nixon45918/status/1031949889498841088
;2018-08-21 22:27;0;0;"From Switzerland #KeralaFlood https:// twitter.com/shashitharoor/ status/1031947570627653632 …";;;#KeralaFlood;"1031948401410072576";https://twitter.com/AjitJha81/status/1031948401410072576
;2018-08-21 22:26;1;1;"Two pics shared during floods,one from Surat in 2006 and another during flood in Kerala 2018 from Geneva. #BhagodaTharoor #keralaFlood #KeralaRescue pic.twitter.com/lSIy0e5lKq";;;#BhagodaTharoor #keralaFlood #KeralaRescue;"1031948230689542146";https://twitter.com/myWittyEar/status/1031948230689542146
;2018-08-21 22:14;1;2;"@GetLocoNow Thank you #Loconation for supporting #Kerala . We need the love and support from all the people to rebuild Kerala #RebuildKerala #KeralaSOS #WeShallOvercome #KeralaFlood #KeralaFloods2018 #KeralaFloodRelief";;@GetLocoNow;#Loconation #Kerala #RebuildKerala #KeralaSOS #WeShallOvercome #KeralaFlood #KeralaFloods2018 #KeralaFloodRelief;"1031945222207336449";https://twitter.com/vinuvarghes/status/1031945222207336449
;2018-08-21 22:14;0;0;"Knowing the depth of calamity & the support required to rebuild, many came forward. Seems Kerala will have to deal with politics to receive support from outside. Everyone except central govt. understands that. Pathetic !!! #KeralaFlood #KeralaReliefFund #RebuildKerala";;;#KeralaFlood #KeralaReliefFund #RebuildKerala;"1031945186803376128";https://twitter.com/cvnihad/status/1031945186803376128
;2018-08-21 22:14;0;0;"Condolences from The British Royal family (Buckingham palace) ::: #KeralaFloods #KeralaFloodRelief #KeralaFlood #KeralaFloodRescue https://www. royal.uk/her-majestys-m essage-condolence-his-excellency-ram-nath-kovind-president-republic-india … pic.twitter.com/LaVH8TU91D";;;#KeralaFloods #KeralaFloodRelief #KeralaFlood #KeralaFloodRescue;"1031945133049049088";https://twitter.com/nixon45918/status/1031945133049049088
;2018-08-21 22:08;0;0;"@AspatNeeta @AspatNeeta @CMD_MTNL @pkpurwar @pravin_punj @MTNLOfficial Arrears of pay from 01.01.2018 to 31.07.2018 will be debited and donated for the welfare of #KeralaFloodRelief #KeralaFloods2018 #KeralaFlood #KeralaReliefFund pic.twitter.com/uEp6OW07wu";;@AspatNeeta @AspatNeeta @CMD_MTNL @pkpurwar @pravin_punj @MTNLOfficial;#KeralaFloodRelief #KeralaFloods2018 #KeralaFlood #KeralaReliefFund;"1031943757699194881";https://twitter.com/Jaiprakashmirdh/status/1031943757699194881
;2018-08-21 22:04;11;17;"Messages of condolence from the Queen to be people of Italy and the people of India #GenoaBridgeCollapse #KeralaFlood pic.twitter.com/jVZmHwiNUg";;;#GenoaBridgeCollapse #KeralaFlood;"1031942625115430912";https://twitter.com/chrisshipitv/status/1031942625115430912
;2018-08-21 21:55;0;0;"For the love of God! So much hatred? Why is it so difficult to keep religion and politics away from a natural disaster? Why politicise it? Why bring in religion? Why? #KeralaFlood";;;#KeralaFlood;"1031940371817803776";https://twitter.com/ayvid/status/1031940371817803776
;2018-08-21 21:47;0;1;"#ThankYouEmarat . Great leaders from our second home supported #Kerala with a huge contribution. #RebuildKerala #KeralaFlood pic.twitter.com/dKfdoKILdQ";;;#ThankYouEmarat #Kerala #RebuildKerala #KeralaFlood;"1031938429125382144";https://twitter.com/jabru84/status/1031938429125382144
;2018-08-21 21:27;0;0;"Seriously ?? This poet from minority community wrote this kind of poem for Hindu Goddess tht too referring #KeralaFlood . N media is hounding bjp ldr for filing case agnst him ???? This can only happen in hindu majority country (listen last 40 seconds very sanju translet poem https:// twitter.com/CNNnews18/stat us/1031931559320813568 …";;;#KeralaFlood;"1031933302922530817";https://twitter.com/localvirar/status/1031933302922530817
;2018-08-21 21:00;4;6;"#KeralaFloods #RebuildKerala #RebuildKerala #KeralaFloodRelief #KeralaFlood #cmokerala @prakashraaj @muhdpc @CMOKerala @cpimspeak @vijayanpinarayi @catchnikita If support from UN and UAE denied by NDA government then we are under strong dictatorship and biased Central governmen.";;@prakashraaj @muhdpc @CMOKerala @cpimspeak @vijayanpinarayi @catchnikita;#KeralaFloods #RebuildKerala #RebuildKerala #KeralaFloodRelief #KeralaFlood #cmokerala;"1031926425232846848";https://twitter.com/jalalkhussain/status/1031926425232846848
;2018-08-21 20:56;1;0;"a laborer from Hyd donating 10K to #KeralaFlood , pic.twitter.com/WKFrHiZ57N";;;#KeralaFlood;"1031925569288646656";https://twitter.com/madanpally/status/1031925569288646656
;2018-08-21 20:53;1;1;"Please Save Me, #SOS From Kerala To Mamata https:// goo.gl/fb/KnPQNk #banglaupdates #southbengal #keralaflood";;;#SOS #banglaupdates #southbengal #keralaflood;"1031924786358771713";https://twitter.com/kolkata24x7/status/1031924786358771713
;2018-08-21 20:53;1;1;"Please Save Me, #SOS From Kerala To Mamata https:// english.kolkata24x7.com/please-save-me -sos-from-kerala-to-mamata.html/ … #KeralaFlood #MainSlider #MamataBanerjee #SaveMe pic.twitter.com/AP0ud20LOV";;;#SOS #KeralaFlood #MainSlider #MamataBanerjee #SaveMe;"1031924755077550082";https://twitter.com/kolkata24x7/status/1031924755077550082
;2018-08-21 20:53;0;0;"You’re implying that #GoI should seek help from @UN for floods in a state in India? Have we become that desperate? May be you are spending way too much time with @RahulGandhi #KeralaFlood";;@UN @RahulGandhi;#GoI #KeralaFlood;"1031924658994593796";https://twitter.com/_iamami__/status/1031924658994593796
;2018-08-21 20:23;1;2;"Fund collection for the #KeralaFlood and #KodaguFlood from SSM college of pharmacy vijayapur.. #DONATEMONEY pic.twitter.com/8yUAdwriD0";;;#KeralaFlood #KodaguFlood #DONATEMONEY;"1031917322179555328";https://twitter.com/SandeepPrince13/status/1031917322179555328
;2018-08-21 20:22;1;0;"to Artist from the film fraternity contributing for the common cause. Expected the greatest 2 stalwarts of Kerala Cinema to contribute much more,You are talented, but it is the people who put you on to that pedestal, this was the best time to show your gratitude. #KeralaFlood";;;#KeralaFlood;"1031916849892679681";https://twitter.com/Developself2/status/1031916849892679681
;2018-08-21 20:22;6;19;"#KeralaFlood #Solidarity and prayers from #Pakistan https:// twitter.com/sufisal/status /1031827667040002048 …";;;#KeralaFlood #Solidarity #Pakistan;"1031916844205178880";https://twitter.com/beenasarwar/status/1031916844205178880
;2018-08-21 20:14;1;0;"Just do it . Donate liberally. No political party created this disaster, it's a natural calamity. So keep political parties out from scoring point's. As individual do your might, other's will try to use this for their lime light. Just ignore. #KeralaFlood";;;#KeralaFlood;"1031914929362591744";https://twitter.com/BRavindranath4/status/1031914929362591744
;2018-08-21 20:08;0;0;"#KeralaFlood Its been nearly 5 days - Not ONE #PRESStitute - NOT ONE #Mentallectual - NOT ONE #Liberandu .. demanded resignation from #Kerala cheeYem @vijayanpinarayi Had it been @BJP4India Govt there, the story would have been different ... Am I right @RahulGandhi ?";;@vijayanpinarayi @BJP4India @RahulGandhi;#KeralaFlood #PRESStitute #Mentallectual #Liberandu #Kerala;"1031913419308511233";https://twitter.com/Tasmayi/status/1031913419308511233
;2018-08-21 19:48;1;1;"പ്രളയക്കെടുതിയിലും വിഷം തുപ്പി സംഘപരിവാര്‍ #KeralaFlood #SanghParivar #HateCampaign https://www. facebook.com/redsalutecom/v ideos/539831853122653/ …";;;#KeralaFlood #SanghParivar #HateCampaign;"1031908476484759552";https://twitter.com/ComradeMallu/status/1031908476484759552
;2018-08-21 19:42;1;0;"Modi Government disinterested into helping Kerala flood affected people Because most of the people are from Christian,Muslim,OBC and Dalit Communities. #KeralaFloods #KeralaFlood #KarnatakaFlood #KeralaFloodRelief #KeralaReliefFund #KeralaFloodsRelief #KeralaSOS pic.twitter.com/1P22snyTIT";;;#KeralaFloods #KeralaFlood #KarnatakaFlood #KeralaFloodRelief #KeralaReliefFund #KeralaFloodsRelief #KeralaSOS;"1031906907244523520";https://twitter.com/_shriraj/status/1031906907244523520
;2018-08-21 19:30;2;3;"Relief Food & Packages from #Kashmir to #Kerala . #Kashmiriyat #Insaniyat #keralaflood #KeralaFloods #KeralaFloodRelief pic.twitter.com/1yyAWMkFHK";;;#Kashmir #Kerala #Kashmiriyat #Insaniyat #keralaflood #KeralaFloods #KeralaFloodRelief;"1031903789291266048";https://twitter.com/rohan52_Online/status/1031903789291266048
;2018-08-21 18:48;0;0;"Verify the details before you post it: 3/4 pictures are not from #Keralaflood";;;#Keralaflood;"1031893376608755713";https://twitter.com/santoancheril/status/1031893376608755713
;2018-08-21 18:22;0;0;"@narendramodi shamelessly donate only 500 Cr. rupees. Where from other source donation is enough to be shameful Indian to got a prime minister as like him. #NarendraModi #Kerala #KeralaFlood http://www. tdnworld.com/news/india/nar endra-modi-donates-500-cr-kerala-draws-attention-of-international-communities/ …";;@narendramodi;#NarendraModi #Kerala #KeralaFlood;"1031886756352671745";https://twitter.com/tdnworld/status/1031886756352671745
;2018-08-21 18:17;0;0;"We are all shook by the sheer lose of life and property caused by the #keralaflood . It is high time we take the reins and help our brothers from south out. Read our article as we explain the tragedy. I plead @BillGates and his foundation to helps us. https:// bit.ly/2N5YPfT";;@BillGates;#keralaflood;"1031885556253216768";https://twitter.com/Hexarius_orig/status/1031885556253216768
;2018-08-21 18:07;0;1;"UAE collection/drop point provided by @radiomango and @MalayalaManorma - Contact 0555584700. They will either collect from you or give u address to drop things, to be sent to Kerala. #KeralaFloods #KeralaFlood";;@radiomango @MalayalaManorma;#KeralaFloods #KeralaFlood;"1031882875820490753";https://twitter.com/nitha007/status/1031882875820490753
;2018-08-21 17:53;1;0;"Is anybody going to demand accountability from the state’s politicians? Some petty questions may be asked like; 1. What led to this? 2. What did state govt machinery do? 3. What were/are there DR plans? 4. What lessons have been learnt from this? #KeralaFlood #Kerala";;;#KeralaFlood #Kerala;"1031879533002194944";https://twitter.com/saataarkar/status/1031879533002194944
;2018-08-21 17:52;1;2;"Salute UAE govt big big Thanks UAE Govt to give Kerala Rs 700 crore ($ 100 Million) for Flood relief. What a noble gesture from United Arab Emirates #UAE #KeralaFlood #KeralaFloodRescue #StandWithKerala #WeShallOvercome #RebuildKerala";;;#UAE #KeralaFlood #KeralaFloodRescue #StandWithKerala #WeShallOvercome #RebuildKerala;"1031879325828767744";https://twitter.com/sainudheen_/status/1031879325828767744
;2018-08-21 17:50;2;3;"Proud to be @actorvijay sir fans a huge heart on Kerala people he donate Rs.70,00,000/- to Kerala people pray for Kerala people to recover from their burden #KeralaFloodRelief #70Lakhs #KeralaFlood pic.twitter.com/VCcpxrIzIi";;@actorvijay;#KeralaFloodRelief #70Lakhs #KeralaFlood;"1031878739854995456";https://twitter.com/Ravi07016757/status/1031878739854995456
;2018-08-21 17:49;0;0;"Even with Great efforts by 57 countries,10 crore Israelis formed n Could not be divided in castism While in India Congress divided 100 crore Hindus in different costs From day one Muslim dynast #Nehru 's aim was to Divide nRule Followed by #IndiraGandhi @INCIndia #KeralaFlood pic.twitter.com/QeGSdnlgzv";;@INCIndia;#Nehru #IndiraGandhi #KeralaFlood;"1031878377873891328";https://twitter.com/AnoopTandon15/status/1031878377873891328
;2018-08-21 17:46;38;121;"BJP Govt incurred ₹2K crores in Narendra Modiji’ foreign tours & ₹5K in advertising campaign.But released only ₹500Crores as relief for centuries worst #KeralaFlood disaster & failed to release fund from NDRF! It is the Govt of cronies!";;;#KeralaFlood;"1031877678788472832";https://twitter.com/arjunmodhwadia/status/1031877678788472832
;2018-08-21 17:35;0;1;"Dear journalists, show your mercy in writing about silent hero’s from #TamilNadu , who are doing their outstanding service in #Kerala #KeralaFloodRelief #KeralaFloods #KeralaFlood https:// twitter.com/tnsdma/status/ 1031874323059945472 …";;;#TamilNadu #Kerala #KeralaFloodRelief #KeralaFloods #KeralaFlood;"1031875017716379650";https://twitter.com/skarthikdotin/status/1031875017716379650
;2018-08-21 17:21;0;0;"United Nations: SEEKING INTERNATIONAL AID FOR KERALA FLOODS FROM UNITED NATIONS https://www. change.org/p/united-natio ns-seeking-international-aid-for-kerala-floods-from-united-nations?recruiter=78160577&utm_campaign=signature_receipt&utm_medium=twitter&utm_source=share_petition … via @ChangeOrg_India #KeralaFlood #KeralaFloods";;@ChangeOrg_India;#KeralaFlood #KeralaFloods;"1031871481821548544";https://twitter.com/Anil_Alex/status/1031871481821548544
;2018-08-21 17:09;2;0;"The centre wants Kerala to pay Rs 233 crores for the 89,540 metric tonnes of rice they have provided.If the money is not paid, they'll deduct it from the flood relief fund that has been promised to the State.This is in addition to them declining UN's offer to #KeralaFlood";;;#KeralaFlood;"1031868403705769984";https://twitter.com/saajims/status/1031868403705769984
;2018-08-21 17:02;5;45;"Hats off to you @JAfridi10 Such a humane gesture from you. Indians will be indebted for doing this. #KeralaFloods2018 #KeralaFlood @Ateet_Sharma @vikrantgupta73 @poetbelly https:// twitter.com/JAfridi10/stat us/1031862037675036673 …";;@JAfridi10 @Ateet_Sharma @vikrantgupta73 @poetbelly;#KeralaFloods2018 #KeralaFlood;"1031866522891743232";https://twitter.com/shalini8282/status/1031866522891743232
;2018-08-21 16:17;0;0;"Yes, everyone in Delhi did jump right into it, right after Vajpayee though. It's entirely upto you to decide which one deserved coverage. However, right now, the receding water has devastated life, and the crisis is far from over. But look! Let's #SidhuHugRow #KeralaFlood";;;#SidhuHugRow #KeralaFlood;"1031855378458451968";https://twitter.com/NKaeX/status/1031855378458451968
;2018-08-21 16:15;0;0;"Current status - Waiting for bhakts and others to come up with false figures, abuse left government and troll Kerala for the Rs 700 Crore Aid from UAE #KeralaFloods #KeralaFloodRelief #KeralaReliefFund #RebuildKerala #KeralaFlood #Kerala";;;#KeralaFloods #KeralaFloodRelief #KeralaReliefFund #RebuildKerala #KeralaFlood #Kerala;"1031854757109878784";https://twitter.com/WildChildVini/status/1031854757109878784
;2018-08-21 16:12;0;0;"Must Read | How To Stay Away From Frauds During Floods? #ButNeverAgain #KeralaFloods #KeralaFloodRelief #KeralaReliefFund #KeralaFlood #fraud #floods #IndiaForKerala https:// iamcheated.indianmoney.com/blogs/how-to-s tay-away-from-frauds-during-floods …";;;#ButNeverAgain #KeralaFloods #KeralaFloodRelief #KeralaReliefFund #KeralaFlood #fraud #floods #IndiaForKerala;"1031854102706356224";https://twitter.com/iamcheated1/status/1031854102706356224
;2018-08-21 16:09;12;6;". @urcmedia joins the global call for prayer & relief for #KeralaFlood victims after #ecumenical partner #ChurchofSouthIndia reports nearly 3million people from 52,856 families have been rescued around the state & are being sheltered in 5,645 camps. http:// bit.ly/2N5hmcc pic.twitter.com/KuAuCmlrlw";;@urcmedia;#KeralaFlood #ecumenical #ChurchofSouthIndia;"1031853265762312192";https://twitter.com/urcmedia/status/1031853265762312192
;2018-08-21 16:05;0;0;"@UN our indian cenral government is playing dirty politics.. they will not help us .we need help from the entire world to survive #KeralaFlood #KeralaFloodRelief";;@UN;#KeralaFlood #KeralaFloodRelief;"1031852190627811328";https://twitter.com/Manucasmel1/status/1031852190627811328
;2018-08-21 15:57;0;1;"A kind advise to all GOOD hearted FRIENDS those who worked really hard for the #keralaflood . From now onwards there will be so many negative comments and post will be coming in social media. Please unlike those... https://www. facebook.com/11036142629937 90/posts/1912642365424305/ …";;;#keralaflood;"1031850255438905349";https://twitter.com/ComradeMallu/status/1031850255438905349
;2018-08-21 15:43;1;0;"Keralite working in Oman got fired from his job for posting insensitive comments about #KeralaFlood victims. Rahul Palayattu working in the Lulu Group had made fun of the sanitary needs of the flood victims on a... https://www. facebook.com/21576690557323 4/posts/463078730842049/ …";;;#KeralaFlood;"1031846694214877185";https://twitter.com/EveryDayHNews/status/1031846694214877185
;2018-08-21 15:38;1;2;"Its good opportunity for propagandists @vinodjose who always hate #India are enjoying #KeralaFlood to defame the country and its system. They are counting fund coming apart from GoI while no value rescue operation being done by of #Army ' and other central agencies.";;@vinodjose;#India #KeralaFlood #Army;"1031845451585138689";https://twitter.com/PK078/status/1031845451585138689
;2018-08-21 15:34;0;2;"We never forget you nor them who say their country is Kerala, when asked in any gulf country, where are you from ? #KeralaFlood #KeralaFloodRelief";;;#KeralaFlood #KeralaFloodRelief;"1031844535666651136";https://twitter.com/Samjudit/status/1031844535666651136
;2018-08-21 15:25;41;103;"PM Modi announced 500 crore assistance from central Govt. UAE offered 900 crore assistance. This so disheartening, in such times of calamity, our govt has political bias towards Non BJP states. #KeralaFlood";;;#KeralaFlood;"1031842132032741377";https://twitter.com/ArunSFan/status/1031842132032741377
;2018-08-21 15:20;2;4;"From syria with love #RebuiildKerala #keralaflood #WeShallOverCome pic.twitter.com/k4w9Y1DeLk";;;#RebuiildKerala #keralaflood #WeShallOverCome;"1031840934818766848";https://twitter.com/jasirmckbl/status/1031840934818766848
;2018-08-21 14:58;0;0;"I had received the message from @ZestMoney regarding to pay early my #EMI 's on the contribution towards #Keralaflood #KeralaFloodReliefFund as a person who lives in the camp in Kerala how is it possible ? our situation is totally worse than ever and how to pay #Emi 's earlier";;@ZestMoney;#EMI #Keralaflood #KeralaFloodReliefFund #Emi;"1031835477345595392";https://twitter.com/klnithin/status/1031835477345595392
;2018-08-21 14:56;0;0;"when the UAE khalifa set up an emergency committee for #KeralaFlood thought he would send some sort of a contingent for rescue etc if it was 700cr then he could have avoid the emergency committee?nahi nevertheless a genuine gesture from the arabs @dhanyarajendran https:// twitter.com/chitraSD/statu s/1031833469469577216 …";;@dhanyarajendran;#KeralaFlood;"1031834859432378368";https://twitter.com/baburajvarma/status/1031834859432378368
;2018-08-21 14:50;0;0;"Over generous Bollywood star such as Shah rukh & Amir Khan donated crore of rupee to flood & Earthquakes relief to Pakistan. Did any celebrity from Pakistan came forward for devastating floods in Kerala? Time for Bollywood be patriotic and find talent in homelands #KeralaFlood";;;#KeralaFlood;"1031833345326555136";https://twitter.com/janak_pandit/status/1031833345326555136
;2018-08-21 14:47;10;32;"That smile, what confidence He has lost everything But still believes He can stich together A new life Best Inspirational Pic From #KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood pic.twitter.com/a8JmuYjjl3";;;#KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood;"1031832597691854848";https://twitter.com/GurlivSingh6/status/1031832597691854848
;2018-08-21 14:47;1;1;"Thoughts go out to all who've suffered unimaginable losses in Kerala Veteran #India #ecologist Madhav Gadgil warned of man-made #KeralaFlood threat seven years back What can we learn from this? #Flood #resilience http:// bit.ly/keralaFLOOD pic.twitter.com/V4ZHTCkoO0";;;#India #ecologist #KeralaFlood #Flood #resilience;"1031832589512921088";https://twitter.com/KT_Environment/status/1031832589512921088
;2018-08-21 14:43;5;33;"Reconstruction demands mobilization of resources in a large way. State will demand Centre to raise the ceiling on borrowing for state to 4.5% of the GDP,which is pegged at 3% now. This will help in raising an additional ₹10,500cr from market: Kerala Chief Minister #KeralaFlood";;;#KeralaFlood;"1031831535106682882";https://twitter.com/ndtv/status/1031831535106682882
;2018-08-21 14:40;0;0;"Keep that aside please, till the #KeralaFlood issue is not solved. THE URGENT NEED IS FOR #KERALA But RATHER SEND A TWEET ASKING ALL BROS TO ABSTAIN FROM SACRIFICING ANIMALS ON #EIDALADHA & CONTRIBUTE THE SAME AMOUNT TO #KeralaFloodRelief";;;#KeralaFlood #KERALA #EIDALADHA #KeralaFloodRelief;"1031830899128770560";https://twitter.com/Samjudit/status/1031830899128770560
;2018-08-21 14:38;28;64;"That smile, what confidence He has lost everything But still believes He can stich together A new life Best Inspirational Pic From #KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood pic.twitter.com/p6o3Msg7cd";;;#KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood;"1031830489881956352";https://twitter.com/HatindersinghR/status/1031830489881956352
;2018-08-21 14:19;0;0;"700cr from UAE ! #KeralaFlood #DoForKerala Special note : Modi Government 500 cr";;;#KeralaFlood #DoForKerala;"1031825573314740226";https://twitter.com/Aashiqlal/status/1031825573314740226
;2018-08-21 13:42;0;2;"Hello, @UN Mr. @ShashiTharoor is not India's official representative, none of the indian govt. Org. Has authorised him to represent the country, so whatever he is seeking from your org. as relief fund for #KeralaFlood is purely under his personal capacity.";;@UN @ShashiTharoor;#KeralaFlood;"1031816352036605952";https://twitter.com/VarunjamwalBJP/status/1031816352036605952
;2018-08-21 13:41;0;0;"Union Minister @HarsimratBadal_ speaks with CM of Kerala; assures all assistance to the sate from @MOFPI_GOI ; Smt. Badal meets industry leaders to request assistance for #KeralaFloodRelief #KeralaFlood";;@HarsimratBadal_ @MOFPI_GOI;#KeralaFloodRelief #KeralaFlood;"1031816122608177152";https://twitter.com/korothshyam/status/1031816122608177152
;2018-08-21 13:40;0;0;"Thats the kind of leadership, the country looks for in today's era, When a leader of such a status helps from way down to the relief camps in #KeralaFlood to #UN . That increases my respect for @ShashiTharoor sir even more";;@ShashiTharoor;#KeralaFlood #UN;"1031815804239503360";https://twitter.com/madhavmantri1/status/1031815804239503360
;2018-08-21 13:36;0;0;"Now it’s the need... n u doing great ... but y u can’t alert it before #KeralaFlood ... hope u forecast alerts before the disaster from next time cos u r the saviours of India so don’t let us down @ndmaindia https:// twitter.com/ndmaindia/stat us/1031527235780403200 …";;@ndmaindia;#KeralaFlood;"1031814829072310272";https://twitter.com/vikasgurram/status/1031814829072310272
;2018-08-21 13:34;1;0;"Any trains are running from Ernakulam to Coimbatore. Please update me. Its urgent. #KeralaFlood #KeralaRains";;;#KeralaFlood #KeralaRains;"1031814281149407238";https://twitter.com/marandiv/status/1031814281149407238
;2018-08-21 13:27;3;0;"बेहद सराहनीय पहल @pandeypoonam20 #PoonamPandey . Hope #Bollywood learns something from you. #KeralaReliefFund #KeralaFloodRelief #KeralaFlood https:// hindi.ibtimes.co.in/%E0%A4%AA%E0%A 5%82%E0%A4%A8%E0%A4%AE-%E0%A4%AA%E0%A4%BE%E0%A4%82%E0%A4%A1%E0%A5%87%E0%A4%AF-%E0%A4%A8%E0%A5%87-%E0%A4%95%E0%A5%87%E0%A4%B0%E0%A4%B2-%E0%A4%95%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A5%9D-%E0%A4%AA%E0%A5%80%E0%A5%9C%E0%A4%BF%E0%A4%A4%E0%A5%8B%E0%A4%82-%E0%A4%95%E0%A5%87-1482 …";;@pandeypoonam20;#PoonamPandey #Bollywood #KeralaReliefFund #KeralaFloodRelief #KeralaFlood;"1031812628882968576";https://twitter.com/IBTimesHindi/status/1031812628882968576
;2018-08-21 13:21;0;2;"That's where when you play with nature will get back to you. The Malayattur Kodanad bridge after flood waters receded. All the 'gifts' from mankind to the river has been returned with thanks. #KeralaFlood #StandWithKerala #KeralaReliefFund #Kerala pic.twitter.com/PkyVwQCqxa";;;#KeralaFlood #StandWithKerala #KeralaReliefFund #Kerala;"1031810946333728768";https://twitter.com/mvishwakarmaa/status/1031810946333728768
;2018-08-21 13:10;1;2;"@HHShkMohd We Never forget these Auspicious Kindness towards our Kerala from you and Your Country. May God Bless you #RebuildKerala #KeralaFloodRelief #KeralaFlood pic.twitter.com/pu36VfciuA";;@HHShkMohd;#RebuildKerala #KeralaFloodRelief #KeralaFlood;"1031808355956797440";https://twitter.com/safvankm/status/1031808355956797440
;2018-08-21 13:05;4;4;"#KeralaFloodRelief : Choppers belonging to #IAF ready to air lift rice, pulses and other essential commodities to other parts of #Kerala from #Palakkad on Tuesday. #KeralaFlood #KeralaRains | @DeccanHerald pic.twitter.com/POAjpU7EJr";;@DeccanHerald;#KeralaFloodRelief #IAF #Kerala #Palakkad #KeralaFlood #KeralaRains;"1031806990115168256";https://twitter.com/sivaetb/status/1031806990115168256
;2018-08-21 12:59;0;0;"This is Ramesh from Dharmapuri, Tamilnadu, He is selling fruits in streets and he donated 5 baskets of guava to Kerala flood relief when he saw the collection drive in Bangalore two days ago. This was everything he was planning to sell that evening. #Dharmapuri #KeralaFlood pic.twitter.com/R0kB8F4i9M";;;#Dharmapuri #KeralaFlood;"1031805531361488897";https://twitter.com/ostechnix/status/1031805531361488897
;2018-08-21 12:59;0;0;"700 crore flood relief assistance from UAE ... #KeralaFlood https:// twitter.com/vasudevan_k/st atus/1031804840433803264 …";;;#KeralaFlood;"1031805515251113984";https://twitter.com/tamilnaadulive/status/1031805515251113984
;2018-08-21 12:46;0;0;"Relief materials sent from gulf are left uncleared at customs kerala. Pls ask central govt to give customs exemptions. Ref asianetnnews @CMOKerala @PMOIndia #KeralaFloodRelief #KeralaFlood";;@CMOKerala @PMOIndia;#KeralaFloodRelief #KeralaFlood;"1031802223246942209";https://twitter.com/SKVNAIR/status/1031802223246942209
;2018-08-21 12:44;0;0;"I read in newspaper that the drinking water was brought to Kerala by train from Pune and other places, what this says deficit / or ample....he might have predicted result, not the cause... #pune #kerala #maharashtra #cochin #Mumbai #KeralaReliefFund #KeralaFlood";;;#pune #kerala #maharashtra #cochin #Mumbai #KeralaReliefFund #KeralaFlood;"1031801646722863104";https://twitter.com/JayantSaptarshi/status/1031801646722863104
;2018-08-21 12:43;0;5;"Union Minister HarsimratBadal_ speaks with CM of Kerala; assures all assistance to the sate from MOFPI_GOI; Smt. Badal meets industry leaders to request assistance for #KeralaFloodRelief #KeralaFlood http:// bit.ly/2nVTSve pic.twitter.com/VIsmPsNC6S";;;#KeralaFloodRelief #KeralaFlood;"1031801368951091202";https://twitter.com/CMO_Gujarat/status/1031801368951091202
;2018-08-21 12:41;0;0;"Union Minister HarsimratBadal_ speaks with CM of Kerala; assures all assistance to the sate from MOFPI_GOI; Smt. Badal meets industry leaders to request assistance for #KeralaFloodRelief #KeralaFlood http:// bit.ly/2nVTSve pic.twitter.com/UTsvfLz5el";;;#KeralaFloodRelief #KeralaFlood;"1031800890968158209";https://twitter.com/mantralayatimes/status/1031800890968158209
;2018-08-21 12:39;19;88;"Union Minister @HarsimratBadal_ speaks with CM of Kerala; assures all assistance to the sate from @MOFPI_GOI ; Smt. Badal meets industry leaders to request assistance for #KeralaFloodRelief #KeralaFlood http:// bit.ly/2nVTSve pic.twitter.com/AlsPvU9CpP";;@HarsimratBadal_ @MOFPI_GOI;#KeralaFloodRelief #KeralaFlood;"1031800358727634944";https://twitter.com/PIB_India/status/1031800358727634944
;2018-08-21 12:22;0;0;"heartwarming stories from #KeralaFloods #KeralaFloodRelief #KeralaFlood https:// bit.ly/2N2MlW5";;;#KeralaFloods #KeralaFloodRelief #KeralaFlood;"1031796164306391040";https://twitter.com/Reshmi_AR/status/1031796164306391040
